Date,Open,Close
2018-02-26,8381.58,8427.42
2018-02-27,8402.31,8487.5
2018-02-28,8454.89,8465.58
2018-03-01,8437.61,8371.51
2018-03-02,8401.15,8435.26
2018-03-05,8479.75,8556.77
2018-03-06,8579.12,8589.29
2018-03-07,8565.87,8674.27
2018-03-08,8675.02,8818.66
2018-03-09,8888.16,8794.02
2018-03-12,8837.13,8753.67
2018-03-13,8828.21,8834.98
2018-03-14,8815.86,8738.24
2018-03-15,8740.25,8781.93
2018-03-16,8791.68,8757.23
2018-03-19,8796.02,8708.71
2018-03-20,8725.76,8669.06
2018-03-21,8670.39,8644.27
2018-03-22,8635.16,8753.43
2018-03-23,8754.42,8740.37
2018-03-26,8774.9,8821.04
2018-03-27,8787.11,8777.17
2018-03-28,8752.91,8785.11
2018-03-29,8758.65,8673.68
2018-03-30,8591.94,8490.97
2018-04-02,8464.78,8453.9
2018-04-03,8407.13,8487.41
2018-04-04,8498.07,8619.46
2018-04-05,8611.39,8631.36
2018-04-06,8590.96,8579.85
2018-04-09,8539.45,8590.65
2018-04-10,8637.43,8545.83
2018-04-11,8505.29,8571.99
2018-04-12,8617.76,8787.4
2018-04-13,8808.65,8824.56
2018-04-16,8833.37,8822.89
2018-04-17,8845.93,8824.67
2018-04-18,8795.31,8825.33
2018-04-19,8751.27,8836.19
2018-04-20,8799.27,8840.03
2018-04-23,8851.8,8873.74
2018-04-24,8908.53,8868.28
2018-04-25,8835.82,8824.12
2018-04-26,8848.58,8909.06
2018-04-27,8896.4,8827.17
2018-04-30,8879.72,8866.52
2018-05-01,8820.88,8792.4
2018-05-02,8751.56,8775.5
2018-05-03,8804.58,8762.9
2018-05-04,8758.35,8821.65
2018-05-07,8821.04,8814.66
2018-05-08,8842.38,8830.45
2018-05-09,8805.24,8715.07
2018-05-10,8785.49,8806.57
2018-05-11,8783.95,8865.34
2018-05-14,8906.7,8766.87
2018-05-15,8838.61,8917.16
2018-05-16,8840.97,8865.99
2018-05-17,8842.76,8821.84
2018-05-18,8880.54,8842.17
2018-05-21,8878.02,8880.07
2018-05-22,8925.04,8956.74
2018-05-23,9003.77,9110.66
2018-05-24,9092.24,9163.13
2018-05-25,9104.82,8723.13
2018-05-28,8764.14,8727.75
2018-05-29,8694.49,8684.92
2018-05-30,8680.57,8591.36
2018-05-31,8623.97,8724.7
2018-06-01,8764.44,8858.3
2018-06-04,8864.19,8934.92
2018-06-05,8923.65,9063.51
2018-06-06,9038.5,8996.17
2018-06-07,9004.06,9071.24
2018-06-08,9068.6,8977.62
2018-06-11,8919.86,9004.11
2018-06-12,9033.69,8926.11
2018-06-13,8918.04,9068.81
2018-06-14,9098.14,8741.64
2018-06-15,8716.05,8791.67
2018-06-18,8866.6,8943.26
2018-06-19,8947.09,8784.41
2018-06-20,8791.2,8952.45
2018-06-21,8937.66,8950.0
2018-06-22,8951.06,8925.37
2018-06-25,8874.21,8394.25
2018-06-26,8391.82,8480.71
2018-06-27,8482.04,8326.97
2018-06-28,8334.14,8383.58
2018-06-29,8357.44,8373.95
2018-07-02,8393.47,8437.39
2018-07-03,8473.5,8476.6
2018-07-04,8502.58,8497.58
2018-07-05,8441.92,8343.49
2018-07-06,8324.46,8388.63
2018-07-09,8451.79,8557.93
2018-07-10,8523.56,8499.76
2018-07-11,8438.32,8071.3
2018-07-12,8074.02,8115.1
2018-07-13,8141.34,8146.85
2018-07-16,8176.25,8191.11
2018-07-17,8249.83,8308.42
2018-07-18,8304.55,8307.82
2018-07-19,8307.01,8253.91
2018-07-20,8216.32,8251.74
2018-07-23,8262.17,8243.57
2018-07-24,8279.2,8143.53
2018-07-25,8146.51,8135.21
2018-07-26,8112.38,8224.17
2018-07-27,8277.55,8256.98
2018-07-30,8304.91,8316.75
2018-07-31,8338.39,8406.66
2018-08-01,8456.66,8406.51
2018-08-02,8389.22,8322.12
2018-08-03,8314.85,8224.3
2018-08-06,8217.06,8231.77
2018-08-07,8260.23,8269.18
2018-08-08,8206.13,8273.24
2018-08-09,8295.09,8292.4
2018-08-10,8283.73,8266.93
2018-08-13,8266.43,8196.4
2018-08-14,8189.02,8160.43
2018-08-15,8156.31,8123.92
2018-08-16,8162.72,8200.61
2018-08-17,8219.55,8199.6
2018-08-20,8196.55,8082.47
2018-08-21,8082.68,8013.23
2018-08-22,8028.33,8011.81
2018-08-23,8018.78,7910.48
2018-08-24,7927.87,7921.99
2018-08-27,7894.58,7941.71
2018-08-28,7897.62,7885.41
2018-08-29,7884.82,7876.73
2018-08-30,7890.15,8042.19
2018-08-31,8043.44,8184.32
2018-09-03,8152.67,7923.07
2018-09-04,7958.06,7975.74
2018-09-05,7925.75,8021.03
2018-09-06,8018.77,7846.63
2018-09-07,7897.89,7808.31
2018-09-10,7854.65,7910.19
2018-09-11,7897.17,7863.75
2018-09-12,7825.44,7741.75
2018-09-13,7734.6,7716.88
2018-09-14,7736.56,7667.34
2018-09-17,7662.45,7661.01
2018-09-18,7643.3,7661.0
2018-09-19,7664.97,7642.12
2018-09-20,7689.58,7621.33
2018-09-21,7614.79,7639.79
2018-09-24,7622.97,7599.72
2018-09-25,7623.61,7718.71
2018-09-26,7703.56,7793.36
2018-09-27,7834.22,7745.55
2018-09-28,7775.08,7787.98
2018-10-01,7788.18,7800.69
2018-10-02,7818.44,7905.67
2018-10-03,7918.56,7917.52
2018-10-04,7911.9,7912.83
2018-10-05,7884.73,7893.8
2018-10-08,7919.74,7938.65
2018-10-09,7934.44,7886.76
2018-10-10,7890.07,7935.92
2018-10-11,7892.74,7861.72
2018-10-12,7904.18,7882.92
2018-10-15,7862.35,7855.89
2018-10-16,7876.38,7857.29
2018-10-17,7842.45,7840.21
2018-10-18,7854.7,7982.03
2018-10-19,7965.13,8045.84
2018-10-22,8026.06,7963.47
2018-10-23,7983.91,8138.63
2018-10-24,8129.26,8079.98
2018-10-25,8034.07,8010.98
2018-10-26,8045.18,8087.03
2018-10-29,8116.42,8123.33
2018-10-30,8090.6,8127.45
2018-10-31,8109.2,8083.13
2018-11-01,8030.7,8106.55
2018-11-02,8089.32,8175.1
2018-11-05,8170.8,8208.15
2018-11-06,8230.53,8262.92
2018-11-07,8312.7,8431.49
2018-11-08,8405.02,8500.33
2018-11-09,8534.55,8559.39
2018-11-12,8588.87,8550.93
2018-11-13,8489.56,8069.21
2018-11-14,8034.32,8046.72
2018-11-15,7999.21,7935.84
2018-11-16,7926.7,7970.38
2018-11-19,7953.39,7968.94
2018-11-20,7971.43,8126.8
2018-11-21,8098.88,8292.68
2018-11-22,8384.64,8340.11
2018-11-23,8347.56,8316.77
2018-11-26,8307.2,8384.72
2018-11-27,8367.3,8382.78
2018-11-28,8354.57,8297.92
2018-11-29,8295.5,8294.7
2018-11-30,8338.53,8313.14
2018-12-03,8317.56,8396.95
2018-12-04,8396.72,8481.34
2018-12-05,8422.01,8379.16
2018-12-06,8408.5,8369.6
2018-12-07,8364.72,8401.38
2018-12-10,8426.32,8512.71
2018-12-11,8499.11,8470.24
2018-12-12,8484.12,8457.3
2018-12-13,8490.52,8535.57
2018-12-14,8505.06,8451.84
2018-12-17,8413.65,8412.94
2018-12-18,8479.56,8579.7
2018-12-19,8573.72,8537.3
2018-12-20,8542.79,8559.52
2018-12-21,8543.78,8534.23
2018-12-24,8499.66,8578.43
2018-12-25,8561.33,8551.49
2018-12-26,8546.51,8681.07
2018-12-27,8699.6,8802.13
2018-12-28,8788.87,8800.67
2018-12-31,8768.92,8802.13
2019-01-01,8785.18,8787.92
2019-01-02,8787.72,8725.09
2019-01-03,8728.24,8657.06
2019-01-04,8626.76,8572.96
2019-01-07,8550.91,8548.18
2019-01-08,8552.75,8547.87
2019-01-09,8550.46,8501.7
2019-01-10,8500.94,8518.56
2019-01-11,8521.93,8566.49
2019-01-14,8523.45,8580.26
2019-01-15,8513.91,8543.0
2019-01-16,8556.85,8588.5
2019-01-17,8610.85,8491.17
2019-01-18,8485.09,8482.76
2019-01-21,8520.92,8477.44
2019-01-22,8506.45,8321.53
2019-01-23,8285.47,8305.64
2019-01-24,8359.65,8420.85
2019-01-25,8384.99,8461.23
2019-01-28,8421.03,8480.84
2019-01-29,8503.44,8486.68
2019-01-30,8487.17,8533.83
2019-01-31,8539.34,8471.59
2019-02-01,8475.86,8499.72
2019-02-04,8461.07,8485.16
2019-02-05,8477.57,8462.97
2019-02-06,8465.44,8503.25
2019-02-07,8573.96,8638.38
2019-02-08,8617.22,8648.33
2019-02-11,8656.58,8794.23
2019-02-12,8764.65,8753.2
2019-02-13,8754.06,8814.17
2019-02-14,8805.32,8901.55
2019-02-15,8894.65,8901.58
2019-02-18,8849.8,8832.37
2019-02-19,8845.22,8877.96
2019-02-20,8904.85,8946.07
2019-02-21,8919.92,8976.27
2019-02-22,8961.24,8968.01
2019-02-25,8952.81,9072.83
2019-02-26,9073.15,8882.16
2019-02-27,8886.12,8963.37
2019-02-28,8980.57,9020.63
2019-03-01,8997.19,9023.93
2019-03-04,8939.23,8846.4
2019-03-05,8887.69,8948.85
2019-03-06,8958.62,9047.15
2019-03-07,9049.72,8948.84
2019-03-08,9020.37,8926.72
2019-03-11,8953.56,8942.79
2019-03-12,8934.44,8845.85
2019-03-13,8807.35,8805.94
2019-03-14,8796.16,8864.27
2019-03-15,8914.8,8842.17
2019-03-18,8803.33,8795.01
2019-03-19,8814.66,8880.46
2019-03-20,8885.9,8855.32
2019-03-21,8881.4,8917.53
2019-03-22,8938.99,8858.04
2019-03-25,8876.71,8868.31
2019-03-26,8877.21,8863.47
2019-03-27,8880.35,8834.32
2019-03-28,8820.65,8781.91
2019-03-29,8805.57,8788.28
2019-04-01,8802.26,8931.84
2019-04-02,8891.17,8988.3
2019-04-03,8986.39,9025.85
2019-04-04,9061.29,9106.19
2019-04-05,9134.36,9113.44
2019-04-08,9118.57,9054.1
2019-04-09,9073.74,9050.28
2019-04-10,9056.24,9061.09
2019-04-11,9092.89,9029.32
2019-04-12,8999.55,9016.44
2019-04-15,9037.11,8983.18
2019-04-16,9070.17,9025.74
2019-04-17,9073.93,9101.01
2019-04-18,9074.87,9012.56
2019-04-19,9074.17,9204.31
2019-04-22,9131.98,9179.6
2019-04-23,9208.56,9260.73
2019-04-24,9257.29,9187.73
2019-04-25,9279.69,9345.7
2019-04-26,9344.31,9320.47
2019-04-29,9284.37,9240.76
2019-04-30,9232.74,9141.47
2019-05-01,9193.34,9170.57
2019-05-02,9186.4,9101.29
2019-05-03,9103.34,8675.14
2019-05-06,8661.33,8503.59
2019-05-07,8481.8,8383.45
2019-05-08,8400.21,8353.6
2019-05-09,8368.23,8329.75
2019-05-10,8276.24,8300.43
2019-05-13,8271.91,8183.14
2019-05-14,8187.43,8197.16
2019-05-15,8249.27,8228.99
2019-05-16,8176.41,8360.17
2019-05-17,8410.19,8347.72
2019-05-20,8356.29,8211.04
2019-05-21,8195.89,7791.79
2019-05-22,7755.89,7371.57
2019-05-23,7372.5,7434.89
2019-05-24,7416.08,7404.37
2019-05-27,7398.55,7413.28
2019-05-28,7373.88,7326.12
2019-05-29,7363.2,7530.02
2019-05-30,7557.51,7535.17
2019-05-31,7511.6,7518.74
2019-06-03,7444.4,7441.0
2019-06-04,7446.55,7447.11
2019-06-05,7486.39,7412.49
2019-06-06,7411.59,7358.68
2019-06-07,7347.8,7273.83
2019-06-10,7309.1,7254.99
2019-06-11,7240.55,7237.64
2019-06-12,7246.6,7298.56
2019-06-13,7320.7,7353.35
2019-06-14,7353.55,7388.24
2019-06-17,7385.99,7365.72
2019-06-18,7399.46,7422.1
2019-06-19,7458.66,7399.78
2019-06-20,7408.22,7395.62
2019-06-21,7374.83,7345.85
2019-06-24,7400.44,7491.22
2019-06-25,7533.53,7483.85
2019-06-26,7451.52,7543.79
2019-06-27,7622.02,7628.04
2019-06-28,7650.73,7697.28
2019-07-01,7734.45,7782.51
2019-07-02,7780.57,7752.35
2019-07-03,7767.35,7730.03
2019-07-04,7708.49,7796.79
2019-07-05,7808.54,7840.41
2019-07-08,7884.06,7813.34
2019-07-09,7848.64,7882.12
2019-07-10,7936.72,7949.71
2019-07-11,7943.02,8051.18
2019-07-12,8094.17,8121.21
2019-07-15,8151.89,8107.71
2019-07-16,8118.43,8175.02
2019-07-17,8148.67,8097.16
2019-07-18,8067.72,8006.88
2019-07-19,7983.46,7917.01
2019-07-22,7970.95,7889.19
2019-07-23,7854.23,7844.53
2019-07-24,7823.09,7807.97
2019-07-25,7803.21,7828.73
2019-07-26,7844.34,7835.44
2019-07-29,7858.09,7836.65
2019-07-30,7805.42,7780.49
2019-07-31,7792.71,7767.62
2019-08-01,7784.8,7726.36
2019-08-02,7694.48,7537.55
2019-08-05,7438.97,7378.47
2019-08-06,7370.58,7407.6
2019-08-07,7431.18,7416.83
2019-08-08,7423.52,7422.76
2019-08-09,7429.66,7505.56
2019-08-12,7551.05,7625.42
2019-08-13,7621.08,7533.06
2019-08-14,7538.27,7443.21
2019-08-15,7475.75,7455.45
2019-08-16,7460.06,7563.62
2019-08-19,7577.27,7569.11
2019-08-20,7596.32,7565.02
2019-08-21,7564.5,7472.92
2019-08-22,7489.7,7501.76
2019-08-23,7467.79,7494.56
2019-08-26,7507.95,7530.02
2019-08-27,7478.4,7408.34
2019-08-28,7452.96,7549.2
2019-08-29,7565.41,7394.43
2019-08-30,7372.41,7465.67
2019-09-02,7503.14,7508.07
2019-09-03,7486.58,7556.53
2019-09-04,7560.17,7500.02
2019-09-05,7548.77,7374.23
2019-09-06,7413.14,7424.58
2019-09-09,7406.73,7440.55
2019-09-10,7407.49,7356.77
2019-09-11,7397.84,7378.32
2019-09-12,7368.84,7398.97
2019-09-13,7418.12,7428.12
2019-09-16,7441.85,7417.69
2019-09-17,7440.83,7394.2
2019-09-18,7391.59,7382.11
2019-09-19,7362.41,7354.17
2019-09-20,7415.63,7509.17
2019-09-23,7508.8,7640.64
2019-09-24,7688.62,7723.89
2019-09-25,7660.26,7787.82
2019-09-26,7788.76,7880.73
2019-09-27,7929.89,7934.86
2019-09-30,7988.86,8044.88
2019-10-01,8000.91,7972.53
2019-10-02,7943.44,7903.76
2019-10-03,7896.02,7841.29
2019-10-04,7862.87,7781.07
2019-10-07,7737.24,7804.02
2019-10-08,7828.67,7807.44
2019-10-09,7883.49,7783.11
2019-10-10,7842.9,7845.55
2019-10-11,7851.43,7871.55
2019-10-14,7824.92,7821.33
2019-10-15,7790.84,7765.36
2019-10-16,7744.14,7819.41
2019-10-17,7838.31,7856.35
2019-10-18,7892.9,7909.49
2019-10-21,7937.75,7969.76
2019-10-22,7948.24,7880.49
2019-10-23,7865.27,7812.48
2019-10-24,7819.02,7815.61
2019-10-25,7810.54,7903.88
2019-10-28,7940.24,7913.33
2019-10-29,7921.38,7968.94
2019-10-30,7946.1,8110.95
2019-10-31,8115.35,8149.49
2019-11-01,8201.14,8270.3
2019-11-04,8309.77,8398.35
2019-11-05,8468.18,8458.41
2019-11-06,8511.41,8516.36
2019-11-07,8553.47,8592.47
2019-11-08,8585.02,8543.53
2019-11-11,8565.49,8555.0
2019-11-12,8535.53,8481.06
2019-11-13,8441.45,8523.38
2019-11-14,8527.91,8565.86
2019-11-15,8588.31,8589.47
2019-11-18,8589.52,8552.21
2019-11-19,8497.08,8573.19
2019-11-20,8574.81,8597.69
2019-11-21,8611.72,8534.07
2019-11-22,8575.41,8628.14
2019-11-25,8650.41,8683.16
2019-11-26,8674.67,8696.93
2019-11-27,8643.72,8794.73
2019-11-28,8881.33,8941.13
2019-11-29,8979.99,9089.33
2019-12-02,9096.68,8993.78
2019-12-03,9019.45,8996.2
2019-12-04,8985.84,8898.15
2019-12-05,8931.16,8955.9
2019-12-06,8948.62,9050.56
2019-12-09,9090.79,9035.69
2019-12-10,9021.22,9087.69
2019-12-11,9085.0,9127.81
2019-12-12,9155.01,9240.77
2019-12-13,9269.09,9192.6
2019-12-16,9167.63,9193.46
2019-12-17,9142.67,9210.01
2019-12-18,9170.51,9147.77
2019-12-19,9194.23,9077.87
2019-12-20,9078.8,9077.38
2019-12-23,9093.59,9244.04
2019-12-24,9193.63,9163.19
2019-12-25,9168.35,9075.38
2019-12-26,9080.05,8888.31
2019-12-27,8875.42,9045.7
2019-12-30,9043.28,9145.74
2019-12-31,9203.89,9145.57
2020-01-01,9135.61,9090.39
2020-01-02,9038.65,9163.07
2020-01-03,9149.9,9182.62
2020-01-06,9188.65,9192.56
2020-01-07,9207.61,9333.86
2020-01-08,9362.96,9263.25
2020-01-09,9265.72,9194.47
2020-01-10,9198.82,9195.23
2020-01-13,9185.27,9091.77
2020-01-14,9084.86,9079.56
2020-01-15,9114.92,9071.36
2020-01-16,9074.16,9111.72
2020-01-17,9074.06,8999.87
2020-01-20,9036.74,9097.51
2020-01-21,9054.62,9162.71
2020-01-22,9190.2,9177.84
2020-01-23,9111.92,9146.32
2020-01-24,9156.42,9088.13
2020-01-27,9108.66,9065.53
2020-01-28,9050.35,9049.58
2020-01-29,8994.71,9082.68
2020-01-30,9126.09,9118.46
2020-01-31,9102.21,9192.44
2020-02-03,9184.02,9213.68
2020-02-04,9160.68,9185.21
2020-02-05,9206.4,9223.25
2020-02-06,9199.23,9300.33
2020-02-07,9263.14,9400.86
2020-02-10,9418.07,9419.95
2020-02-11,9438.22,9420.66
2020-02-12,9377.34,9456.14
2020-02-13,9480.28,9429.02
2020-02-14,9467.91,9407.38
2020-02-17,9397.38,9401.9
2020-02-18,9424.12,9321.8
2020-02-19,9299.71,9317.29
2020-02-20,9365.98,9515.3
2020-02-21,9540.79,9549.46
2020-02-24,9597.36,9570.65
2020-02-25,9590.08,9733.33
2020-02-26,9705.98,9549.23
2020-02-27,9526.42,9527.48
2020-02-28,9492.57,9463.91
2020-03-02,9503.99,9498.47
2020-03-03,9473.52,9543.82
2020-03-04,9565.93,9406.76
2020-03-05,9410.42,9474.48
2020-03-06,9541.04,9734.94
2020-03-09,9705.51,9413.7
2020-03-10,9407.52,9383.87
2020-03-11,9459.53,9420.37
2020-03-12,9354.52,9126.16
2020-03-13,9171.7,9119.7
2020-03-16,9091.97,8672.3
2020-03-17,8665.11,8602.52
2020-03-18,8584.96,8596.53
2020-03-19,8578.38,8677.58
2020-03-20,8647.56,8652.99
2020-03-23,8596.7,8281.85
2020-03-24,8289.74,8222.46
2020-03-25,8278.29,8399.85
2020-03-26,8346.51,8449.24
2020-03-27,8453.92,8522.52
2020-03-30,8482.13,8553.42
2020-03-31,8583.24,8594.32
2020-04-01,8638.52,8862.52
2020-04-02,8911.31,8909.14
2020-04-03,8898.3,9037.31
2020-04-06,9005.22,8899.56
2020-04-07,8897.16,8768.29
2020-04-08,8840.93,8873.53
2020-04-09,8886.06,8979.36
2020-04-10,9033.33,9122.2
2020-04-13,9148.17,8980.33
2020-04-14,9021.65,9031.72
2020-04-15,9064.24,9017.93
2020-04-16,9081.91,9051.26
2020-04-17,8999.56,8981.17
2020-04-20,9011.71,9060.39
2020-04-21,9075.95,9099.4
2020-04-22,9056.55,9086.29
2020-04-23,9108.88,9041.59
2020-04-24,9053.93,8876.85
2020-04-27,8860.74,8882.07
2020-04-28,8915.94,8917.9
2020-04-29,8940.31,9005.38
2020-04-30,9055.73,9112.85
2020-05-01,9067.45,9206.4
2020-05-04,9228.56,9218.93
2020-05-05,9237.78,9244.1
2020-05-06,9283.39,9177.68
2020-05-07,9177.61,9168.78
2020-05-08,9285.28,9365.04
2020-05-11,9377.12,9263.76
2020-05-12,9235.33,8909.46
2020-05-13,8931.42,8949.81
2020-05-14,8935.75,9075.39
2020-05-15,9085.06,9128.75
2020-05-18,9131.2,9168.16
2020-05-19,9141.08,9074.69
2020-05-20,9041.09,8997.86
2020-05-21,8988.58,8999.78
2020-05-22,8997.3,9145.44
2020-05-25,9181.12,9150.47
2020-05-26,9161.73,9281.27
2020-05-27,9246.7,9241.53
2020-05-28,9255.67,9217.66
2020-05-29,9227.69,9110.65
2020-06-01,9084.91,9076.31
2020-06-02,9086.29,9073.5
2020-06-03,9057.62,9073.31
2020-06-04,9100.64,9077.95
2020-06-05,9156.45,9261.33
2020-06-08,9277.08,9284.29
2020-06-09,9319.98,9245.31
2020-06-10,9274.5,9335.82
2020-06-11,9351.8,9389.88
2020-06-12,9413.6,9488.12
2020-06-15,9462.13,9374.99
2020-06-16,9330.25,9398.44
2020-06-17,9294.24,9313.79
2020-06-18,9284.01,9207.38
2020-06-19,9200.28,9279.99
2020-06-22,9261.76,9231.67
2020-06-23,9251.29,9235.01
2020-06-24,9263.21,9370.82
2020-06-25,9335.86,9556.72
2020-06-26,9604.0,9480.88
2020-06-29,9473.72,9684.15
2020-06-30,9688.73,9786.21
2020-07-01,9824.8,9815.69
2020-07-02,9892.49,9921.72
2020-07-03,9919.99,9981.79
2020-07-06,9986.14,10073.49
2020-07-07,10019.36,9931.59
2020-07-08,9996.63,10030.66
2020-07-09,10015.04,9899.74
2020-07-10,9865.3,9814.72
2020-07-13,9737.33,9862.25
2020-07-14,9877.98,9980.2
2020-07-15,9968.56,9927.03
2020-07-16,9922.09,10091.56
2020-07-17,10090.33,10027.05
2020-07-20,10033.75,10004.92
2020-07-21,10010.97,10023.11
2020-07-22,10056.13,10059.23
2020-07-23,10064.01,10117.03
2020-07-24,10108.7,10202.43
2020-07-27,10254.93,10399.15
2020-07-28,10365.16,10363.6
2020-07-29,10376.59,10224.28
2020-07-30,10182.13,10212.29
2020-07-31,10139.24,10277.46
2020-08-03,10202.33,10071.99
2020-08-04,10145.59,10121.99
2020-08-05,10138.45,10130.49
2020-08-06,10156.35,10271.16
2020-08-07,10359.99,10421.0
2020-08-10,10323.82,10299.76
2020-08-11,10284.37,10414.64
2020-08-12,10407.34,10545.62
2020-08-13,10518.82,10543.91
2020-08-14,10604.63,10643.82
2020-08-17,10681.66,10671.25
2020-08-18,10655.95,10634.78
2020-08-19,10537.31,10623.34
2020-08-20,10615.23,10841.53
2020-08-21,10842.91,10964.8
2020-08-24,10982.32,11191.2
2020-08-25,11141.0,11168.62
2020-08-26,11230.93,11283.27
2020-08-27,11279.29,11284.11
2020-08-28,11256.49,11317.5
2020-08-31,11320.13,11356.25
2020-09-01,11349.01,11322.77
2020-09-02,11265.91,11346.88
2020-09-03,11320.29,11320.53
2020-09-04,11360.34,11430.9
2020-09-07,11451.17,11461.65
2020-09-08,11468.84,11363.36
2020-09-09,11417.54,11610.62
2020-09-10,11597.81,11514.33
2020-09-11,11522.04,11488.09
2020-09-14,11487.77,11312.59
2020-09-15,11329.86,11256.12
2020-09-16,11205.97,11231.0
2020-09-17,11251.61,11300.96
2020-09-18,11275.46,11189.31
2020-09-21,11294.97,11351.03
2020-09-22,11369.17,11271.32
2020-09-23,11328.54,11150.04
2020-09-24,11127.85,11234.18
2020-09-25,11273.12,11201.62
2020-09-28,11173.53,11389.79
2020-09-29,11416.55,11521.04
2020-09-30,11610.1,11640.72
2020-10-01,11664.49,11688.19
2020-10-02,11723.21,11681.36
2020-10-05,11616.51,11614.32
2020-10-06,11583.94,11577.46
2020-10-07,11616.69,11738.86
2020-10-08,11763.49,11799.63
2020-10-09,11782.5,11725.7
2020-10-12,11769.57,11738.32
2020-10-13,11810.66,11766.77
2020-10-14,11754.15,11818.01
2020-10-15,11828.58,11825.51
2020-10-16,11850.31,11902.66
2020-10-19,11874.62,11793.72
2020-10-20,11832.45,11817.61
2020-10-21,11806.0,11755.0
2020-10-22,11752.65,11827.61
2020-10-23,11803.58,11741.09
2020-10-26,11759.23,11700.52
2020-10-27,11713.67,11716.81
2020-10-28,11739.27,11748.27
2020-10-29,11684.42,11765.09
2020-10-30,11793.13,11557.96
2020-11-02,11532.11,11439.99
2020-11-03,11414.65,11512.6
2020-11-04,11446.77,11354.73
2020-11-05,11387.93,11464.05
2020-11-06,11431.16,11514.57
2020-11-09,11484.87,11666.22
2020-11-10,11720.01,11702.42
2020-11-11,11654.37,11797.07
2020-11-12,11753.37,11702.88
2020-11-13,11650.22,11771.34
2020-11-16,11831.56,11965.81
2020-11-17,12093.93,12274.41
2020-11-18,12265.02,12344.63
2020-11-19,12387.71,12500.82
2020-11-20,12503.14,12651.14
2020-11-23,12656.25,12703.27
2020-11-24,12675.73,12873.68
2020-11-25,12819.46,12919.92
2020-11-26,12947.32,12881.54
2020-11-27,12915.5,12904.51
2020-11-30,12967.33,13102.78
2020-12-01,13043.57,12960.59
2020-12-02,12923.04,12837.2
2020-12-03,12869.33,12958.88
2020-12-04,13020.74,13041.54
2020-12-07,12924.62,13050.83
2020-12-08,13026.85,13103.57
2020-12-09,13135.63,13049.45
2020-12-10,13045.34,12966.26
2020-12-11,12999.81,12865.68
2020-12-14,12878.49,12966.64
2020-12-15,12982.83,13078.63
2020-12-16,13141.47,13139.11
2020-12-17,13131.81,13212.18
2020-12-18,13188.46,13209.98
2020-12-21,13303.77,13511.19
2020-12-22,13462.96,13668.05
2020-12-23,13687.67,13666.82
2020-12-24,13715.56,13554.65
2020-12-25,13565.83,13752.39
2020-12-28,13823.44,14030.41
2020-12-29,14150.9,13961.12
2020-12-30,14004.63,13998.87
2020-12-31,14063.59,14027.73
2021-01-01,14006.06,14064.63
2021-01-04,14173.45,14171.07
2021-01-05,14082.62,14231.41
2021-01-06,14160.29,14102.43
2021-01-07,14106.3,14064.49
2021-01-08,14133.54,14287.32
2021-01-11,14378.46,14407.33
2021-01-12,14404.93,14490.29
2021-01-13,14600.17,14654.92
2021-01-14,14624.3,14381.13
2021-01-15,14423.09,14405.78
2021-01-18,14368.73,14438.11
2021-01-19,14384.0,14353.61
2021-01-20,14338.59,14455.89
2021-01-21,14473.77,14422.33
2021-01-22,14409.44,14523.35
2021-01-25,14474.46,14442.56
2021-01-26,14477.74,14638.21
2021-01-27,14585.62,14558.54
2021-01-28,14521.59,14477.89
2021-01-29,14507.71,14246.43
2021-02-01,14188.86,14299.54
2021-02-02,14242.11,14211.07
2021-02-03,14177.73,14167.0
2021-02-04,14180.22,14225.41
2021-02-05,14137.07,14394.23
2021-02-08,14408.51,14323.22
2021-02-09,14268.3,14363.8
2021-02-10,14373.31,14415.24
2021-02-11,14376.14,14546.24
2021-02-12,14536.34,14444.74
2021-02-15,14477.83,14435.22
2021-02-16,14478.24,14316.55
2021-02-17,14341.6,14402.16
2021-02-18,14357.61,14476.27
2021-02-19,14525.06,14416.71
2021-02-22,14329.31,14221.44
2021-02-23,14286.91,14220.96
2021-02-24,14197.76,14238.38
2021-02-25,14258.49,14429.8
2021-02-26,14430.98,14497.54
2021-03-01,14470.3,14419.82
2021-03-02,14308.86,14297.76
2021-03-03,14335.99,14368.46
2021-03-04,14252.97,14331.6
2021-03-05,14241.73,14114.81
2021-03-08,14073.07,14005.67
2021-03-09,13931.46,13723.99
2021-03-10,13573.58,13575.03
2021-03-11,13638.27,13624.11
2021-03-12,13640.36,13611.52
2021-03-15,13549.84,13622.31
2021-03-16,13710.69,13742.36
2021-03-17,13816.2,13876.83
2021-03-18,13765.81,13712.3
2021-03-19,13661.6,13787.99
2021-03-22,13707.62,13765.32
2021-03-23,13747.82,13803.13
2021-03-24,13826.66,13824.03
2021-03-25,13931.31,13945.41
2021-03-26,13917.03,13882.34
2021-03-29,13843.88,13940.05
2021-03-30,13974.82,13979.72
2021-03-31,13938.84,13970.92
2021-04-01,13929.2,13931.39
2021-04-02,13984.76,14068.08
2021-04-05,14024.06,14131.65
2021-04-06,14083.03,14132.16
2021-04-07,14131.78,14242.58
2021-04-08,14206.73,14290.25
2021-04-09,14255.94,14253.12
2021-04-12,14278.38,14324.78
2021-04-13,14307.24,14351.9
2021-04-14,14415.12,14196.14
2021-04-15,14151.01,14064.25
2021-04-16,14084.21,14050.76
2021-04-19,13962.4,13813.52
2021-04-20,13826.51,13904.44
2021-04-21,13982.11,14079.88
